,createTime,specificEnergy (kWh/kWp),plantid,dayEnergy (kWh),irradiation (Wh/msq),kWp,plant_nr
355,2018-12-11,0.36,100127,3794.2,65.19021429,10539.444444444443,Plant1
356,2018-12-12,0.17,100127,1782.67,25.93763038,10486.294117647058,Plant1
357,2018-12-13,0.22,100127,2310.02,31.89484578,10500.090909090908,Plant1
358,2018-12-14,0.18,100127,1944.85,27.66672496,10804.722222222223,Plant1
359,2018-12-15,0.14,100127,1484.78,22.9865417,10605.571428571428,Plant1
360,2018-12-16,0.05,100127,570.7,11.99694653,11414.0,Plant1
361,2018-12-17,0.14,100127,1463.31,21.99967797,10452.214285714284,Plant1
362,2018-12-18,0.08,100127,839.29,14.74304186,10491.125,Plant1
363,2018-12-19,0.07,100127,774.78,14.1741138,11068.285714285712,Plant1
364,2018-12-20,0.13,100127,1371.76,21.10714851,10552.0,Plant1
365,2018-12-21,0.06,100127,622.56,12.43208108,10376.0,Plant1
366,2018-12-22,0.11,100127,1160.29,18.60052775,10548.090909090908,Plant1
367,2018-12-23,0.15,100127,1564.05,23.1257073,10427.0,Plant1
368,2018-12-24,0.7,100127,7398.33,128.9660303,10569.042857142858,Plant1
369,2018-12-25,0.24,100127,2506.21,37.16532236,10442.541666666668,Plant1
370,2018-12-26,0.42,100127,4435.34,72.53560701,10560.333333333334,Plant1
371,2018-12-27,0.1,100127,1048.83,17.36613372,10488.3,Plant1
372,2018-12-28,0.65,100127,6922.46,114.7584047,10649.93846153846,Plant1
373,2018-12-29,0.08,100127,804.67,14.54584881,10058.375,Plant1
374,2018-12-30,0.82,100127,8683.98,156.5351884,10590.219512195123,Plant1
375,2018-12-31,0.17,100127,1757.88,25.72548296,10340.470588235294,Plant1
377,2019-01-01,0.47,100127,4995.73,74.70792749,10629.212765957447,Plant1
378,2019-01-02,0.93,100127,9821.43,177.9766995,10560.677419354839,Plant1
379,2019-01-03,0.54,100127,5720.32,77.82556707,10593.185185185184,Plant1
380,2019-01-04,0.38,100127,4013.96,54.07255029,10563.052631578947,Plant1
381,2019-01-05,0.63,100127,6623.72,101.3323807,10513.84126984127,Plant1
382,2019-01-06,0.22,100127,2315.08,32.22961099,10523.090909090908,Plant1
383,2019-01-07,0.25,100127,2639.99,35.44892564,10559.96,Plant1
384,2019-01-08,0.21,100127,2242.33,30.89786332,10677.761904761905,Plant1
385,2019-01-09,1.04,100127,10984.85,189.9981103,10562.35576923077,Plant1
386,2019-01-10,0.19,100127,1983.64,26.85029328,10440.21052631579,Plant1
387,2019-01-11,0.68,100127,7192.4,109.7342322,10577.05882352941,Plant1
388,2019-01-12,0.16,100127,1689.23,25.11621259,10557.6875,Plant1
389,2019-01-13,0.2,100127,2094.84,29.38998973,10474.2,Plant1
390,2019-01-14,1.18,100127,12537.79,206.5601869,10625.245762711866,Plant1
391,2019-01-15,0.17,100127,1836.24,26.90512932,10801.411764705881,Plant1
392,2019-01-16,0.09,100127,977.48,16.99898165,10860.888888888889,Plant1
393,2019-01-17,0.28,100127,2934.43,40.77488418,10480.107142857141,Plant1
394,2019-01-18,1.3,100127,13760.81,208.1243608,10585.23846153846,Plant1
395,2019-01-19,0.79,100127,8342.26,124.6557885,10559.822784810127,Plant1
396,2019-01-20,0.69,100127,7332.83,89.94857796,10627.289855072464,Plant1
397,2019-01-21,0.91,100127,9661.33,139.4060979,10616.846153846154,Plant1
398,2019-01-22,0.19,100127,1988.45,27.55819154,10465.526315789473,Plant1
399,2019-01-23,0.39,100127,4085.33,50.54025334,10475.205128205127,Plant1
400,2019-01-24,0.18,100127,1906.0,27.81236385,10588.888888888889,Plant1
401,2019-01-25,0.46,100127,4918.52,65.10392456,10692.434782608696,Plant1
402,2019-01-26,0.06,100127,597.18,42.99370235,9953.0,Plant1
403,2019-01-27,0.23,100127,2447.07,33.57891504,10639.434782608696,Plant1
404,2019-01-28,0.23,100127,2463.21,33.66049928,10709.608695652174,Plant1
405,2019-01-29,1.39,100127,14686.9,204.6734081,10566.115107913669,Plant1
406,2019-01-30,0.93,100127,9821.41,117.2894693,10560.655913978493,Plant1
407,2019-01-31,0.07,100127,770.74,25.30880333,11010.571428571428,Plant1
409,2019-02-01,0.58,100127,6127.1,82.3073292,10563.96551724138,Plant1
410,2019-02-02,0.13,100127,1378.93,21.5604723,10607.153846153846,Plant1
411,2019-02-03,1.25,100127,13223.84,172.1809868,10579.072,Plant1
412,2019-02-04,0.21,100127,2200.38,31.69737093,10478.0,Plant1
413,2019-02-05,0.72,100127,7666.72,96.17574787,10648.222222222223,Plant1
414,2019-02-06,0.21,100127,2244.49,31.78291602,10688.047619047618,Plant1
415,2019-02-07,0.25,100127,2662.74,36.5226563,10650.96,Plant1
416,2019-02-08,0.48,100127,5114.08,64.77343876,10654.333333333334,Plant1
417,2019-02-09,0.66,100127,6988.52,87.39323129,10588.666666666666,Plant1
418,2019-02-10,0.44,100127,4618.33,58.23252223,10496.204545454546,Plant1
419,2019-02-11,2.66,100127,28241.25,352.1064067,10617.011278195489,Plant1
420,2019-02-12,1.53,100127,16186.51,201.9417278,10579.418300653595,Plant1
421,2019-02-13,1.05,100127,11136.08,130.9641644,10605.790476190476,Plant1
422,2019-02-14,0.31,100127,3293.6,44.29993542,10624.516129032258,Plant1
423,2019-02-15,2.66,100127,28159.13,334.9874504,10586.13909774436,Plant1
424,2019-02-16,2.02,100127,21356.64,259.2819703,10572.59405940594,Plant1
425,2019-02-17,0.64,100127,6773.75,82.7513594,10583.984375,Plant1
426,2019-02-18,1.63,100127,17222.05,211.8795527,10565.674846625767,Plant1
427,2019-02-19,1.4,100127,14813.79,173.3424237,10581.278571428573,Plant1
428,2019-02-20,0.93,100127,9870.17,116.14795,10613.086021505376,Plant1
429,2019-02-21,0.38,100127,4049.83,52.09327491,10657.447368421052,Plant1
430,2019-02-22,1.12,100127,11834.76,135.2441525,10566.75,Plant1
431,2019-02-23,2.09,100127,22131.19,249.4845995,10589.086124401914,Plant1
432,2019-02-24,2.71,100127,28758.9,325.501609,10612.140221402215,Plant1
433,2019-02-25,2.19,100127,23223.07,257.3993165,10604.141552511415,Plant1
434,2019-02-26,3.14,100127,33255.66,362.3487397,10590.974522292994,Plant1
435,2019-02-27,3.49,100127,36969.59,400.3098175,10593.005730659024,Plant1
436,2019-02-28,3.91,100127,41415.04,438.4789645,10592.081841432226,Plant1
438,2019-03-01,2.21,100127,23462.86,259.9367402,10616.678733031675,Plant1
439,2019-03-02,1.29,100127,13626.36,153.2309303,10563.06976744186,Plant1
440,2019-03-03,2.59,100127,27453.67,304.2903411,10599.872586872587,Plant1
441,2019-03-04,0.85,100127,9048.57,105.9458809,10645.376470588235,Plant1
442,2019-03-05,1.04,100127,11066.05,127.4329118,10640.432692307691,Plant1
443,2019-03-06,0.65,100127,6920.14,83.92937293,10646.36923076923,Plant1
444,2019-03-07,0.49,100127,5240.42,66.11127784,10694.734693877552,Plant1
445,2019-03-08,3.77,100127,39998.27,439.0627237,10609.620689655172,Plant1
446,2019-03-09,2.42,100127,25668.17,286.5902205,10606.681818181818,Plant1
447,2019-03-10,3.74,100127,39643.44,416.1789489,10599.85026737968,Plant1
448,2019-03-11,4.47,100127,47352.81,483.5407413,10593.469798657718,Plant1
449,2019-03-12,0.84,100127,8912.68,105.4508308,10610.333333333334,Plant1
450,2019-03-13,1.03,100127,10966.05,124.6177768,10646.650485436892,Plant1
451,2019-03-14,0.98,100127,10352.81,121.0686338,10564.091836734693,Plant1
452,2019-03-15,0.69,100127,7319.14,89.36849585,10607.44927536232,Plant1
453,2019-03-16,1.52,100127,16153.51,181.7559248,10627.309210526315,Plant1
454,2019-03-17,1.86,100127,19756.02,227.0395032,10621.516129032258,Plant1
455,2019-03-18,3.81,100127,40358.75,433.5271582,10592.847769028871,Plant1
456,2019-03-19,5.06,100127,53639.18,570.2341194,10600.628458498024,Plant1
457,2019-03-20,1.92,100127,20399.0,223.6130785,10624.479166666668,Plant1
458,2019-03-21,1.96,100127,20819.72,236.7912265,10622.306122448981,Plant1
459,2019-03-22,1.83,100127,19379.79,211.4480499,10590.04918032787,Plant1
460,2019-03-23,3.57,100127,37882.41,410.1939089,10611.319327731095,Plant1
461,2019-03-24,3.51,100127,37220.36,427.6399846,10604.091168091169,Plant1
462,2019-03-25,3.08,100127,32642.24,356.3543582,10598.129870129871,Plant1
463,2019-03-26,4.41,100127,46752.24,507.6724093,10601.414965986394,Plant1
464,2019-03-27,1.57,100127,16588.52,188.1317449,10565.936305732484,Plant1
465,2019-03-28,3.24,100127,34323.72,386.9763807,10593.74074074074,Plant1
466,2019-03-29,5.37,100127,56861.9,608.2765053,10588.808193668528,Plant1
467,2019-03-30,4.19,100127,44389.5,484.8199458,10594.15274463007,Plant1
468,2019-03-31,5.45,100127,57778.09,654.6456876,10601.484403669723,Plant1
470,2019-04-01,5.45,100127,57757.17,632.5526202,10597.645871559633,Plant1
471,2019-04-02,5.25,100127,55635.72,610.4357624,10597.28,Plant1
472,2019-04-03,2.7,100127,28609.62,312.7939761,10596.155555555555,Plant1
473,2019-04-04,3.92,100127,41560.93,441.9783567,10602.27806122449,Plant1
474,2019-04-05,4.65,100127,49262.4,530.4183082,10594.064516129032,Plant1
475,2019-04-06,4.46,100127,47242.8,497.6488197,10592.55605381166,Plant1
476,2019-04-07,3.94,100127,41707.01,444.915406,10585.535532994925,Plant1
477,2019-04-08,5.26,100127,55752.65,639.720703,10599.363117870724,Plant1
478,2019-04-09,6.01,100127,63709.15,709.5877609,10600.524126455908,Plant1
479,2019-04-10,2.01,100127,21328.58,234.959742,10611.233830845773,Plant1
480,2019-04-11,3.76,100127,39799.67,445.1498241,10585.018617021276,Plant1
481,2019-04-12,5.48,100127,58075.43,658.3262492,10597.706204379561,Plant1
482,2019-04-13,6.12,100127,64501.27,712.9370477,10539.423202614378,Plant1
483,2019-04-14,5.75,100127,60646.2,676.9690034,10547.165217391304,Plant1
484,2019-04-15,6.17,100127,65413.26,731.973728,10601.824959481362,Plant1
485,2019-04-16,5.48,100127,58043.53,632.1459639,10591.88503649635,Plant1
486,2019-04-17,6.2,100127,65663.51,716.5198079,10590.888709677418,Plant1
487,2019-04-18,6.22,100127,65916.61,718.708305,10597.525723472669,Plant1
488,2019-04-19,6.19,100127,65635.13,703.2274647,10603.413570274637,Plant1
489,2019-04-20,6.24,100127,66152.54,715.2537578,10601.368589743588,Plant1
490,2019-04-21,6.21,100127,65860.05,708.0139844,10605.48309178744,Plant1
491,2019-04-22,6.33,100127,67118.49,728.3295153,10603.236966824645,Plant1
492,2019-04-23,6.24,100127,66154.33,731.461741,10601.65544871795,Plant1
493,2019-04-24,3.63,100127,38493.85,424.3974433,10604.366391184572,Plant1
494,2019-04-25,3.64,100127,38617.25,444.7567577,10609.134615384615,Plant1
495,2019-04-26,2.8,100127,29727.95,330.0327895,10617.125000000002,Plant1
496,2019-04-27,2.68,100127,28407.78,319.4882439,10599.91791044776,Plant1
497,2019-04-28,4.72,100127,50049.34,554.7356962,10603.67372881356,Plant1
498,2019-04-29,6.22,100127,65946.82,727.0683966,10602.38263665595,Plant1
499,2019-04-30,5.82,100127,61713.39,675.8808741,10603.675257731958,Plant1
501,2019-05-01,2.34,100127,24776.3,277.9611869,10588.162393162393,Plant1
502,2019-05-02,5.04,100127,53417.11,656.0845178,10598.632936507936,Plant1
503,2019-05-03,4.23,100127,44799.2,533.1402391,10590.827423167846,Plant1
504,2019-05-04,4.69,100127,49654.27,564.8054933,10587.264392324092,Plant1
505,2019-05-05,5.13,100127,54395.25,639.3144091,10603.362573099415,Plant1
506,2019-05-06,4.69,100127,49754.85,592.3366224,10608.71002132196,Plant1
507,2019-05-07,4.48,100127,47505.92,568.9583782,10603.999999999998,Plant1
508,2019-05-08,3.83,100127,40637.65,448.0845842,10610.352480417754,Plant1
509,2019-05-09,3.4,100127,35998.41,415.0947213,10587.767647058825,Plant1
510,2019-05-10,1.96,100127,20754.7,231.1374148,10589.132653061226,Plant1
511,2019-05-11,6.24,100127,66106.97,774.9661884,10594.065705128205,Plant1
512,2019-05-12,6.3,100127,66791.81,805.3770478,10601.874603174603,Plant1
513,2019-05-13,5.77,100127,61191.53,734.0587516,10605.117850953207,Plant1
514,2019-05-14,5.99,100127,63457.06,679.9672864,10593.833055091818,Plant1
515,2019-05-15,5.1,100127,54038.0,601.9412311,10595.686274509804,Plant1
516,2019-05-16,6.57,100127,69643.27,769.6830861,10600.193302891934,Plant1
517,2019-05-17,1.0,100127,10607.42,125.891123,10607.42,Plant1
518,2019-05-18,3.57,100127,37841.95,411.2439656,10599.985994397759,Plant1
519,2019-05-19,4.96,100127,52568.07,589.7524301,10598.401209677419,Plant1
520,2019-05-20,5.96,100127,63162.46,708.6921622,10597.728187919463,Plant1
521,2019-05-21,1.7,100127,17996.21,204.3869652,10586.005882352942,Plant1
522,2019-05-22,1.51,100127,16003.93,172.5698451,10598.629139072847,Plant1
523,2019-05-23,5.73,100127,60734.66,685.7913206,10599.417102966841,Plant1
524,2019-05-24,2.55,100127,27034.46,311.1700624,10601.749019607843,Plant1
525,2019-05-25,4.7,100127,49786.27,623.730473,10592.823404255318,Plant1
526,2019-05-26,3.63,100127,38475.71,475.1295899,10599.369146005509,Plant1
527,2019-05-27,2.93,100127,31015.39,351.1242283,10585.457337883958,Plant1
528,2019-05-28,5.0,100127,52999.03,639.4660526,10599.806,Plant1
529,2019-05-29,5.19,100127,55012.98,640.3651634,10599.803468208092,Plant1
530,2019-05-30,1.7,100127,17972.23,203.1987664,10571.9,Plant1
531,2019-05-31,6.42,100127,68022.4,787.2998316,10595.389408099687,Plant1
533,2019-06-01,2.79,100127,29535.1,324.9157735,10586.05734767025,Plant1
534,2019-06-02,6.07,100127,64312.01,709.6164416,10595.059308072487,Plant1
535,2019-06-03,3.24,100127,34297.38,374.8936386,10585.61111111111,Plant1
536,2019-06-04,6.75,100127,71578.4,819.4438388,10604.207407407406,Plant1
537,2019-06-05,5.67,100127,60130.12,644.029534,10604.959435626102,Plant1
538,2019-06-06,4.57,100127,48436.38,555.5056093,10598.770240700218,Plant1
539,2019-06-07,6.43,100127,68174.3,775.0060963,10602.534992223951,Plant1
540,2019-06-08,3.03,100127,32143.56,362.1833487,10608.435643564357,Plant1
541,2019-06-09,4.77,100127,50560.26,617.7470553,10599.635220125787,Plant1
542,2019-06-10,4.13,100127,43731.42,468.2848913,10588.721549636804,Plant1
543,2019-06-11,1.78,100127,18811.84,213.4983187,10568.449438202248,Plant1
544,2019-06-12,1.09,100127,11573.55,136.5786516,10617.935779816513,Plant1
545,2019-06-13,5.11,100127,54138.72,626.8356758,10594.6614481409,Plant1
546,2019-06-14,5.35,100127,56724.21,645.6845938,10602.656074766355,Plant1
547,2019-06-15,2.72,100127,28847.35,309.977886,10605.64338235294,Plant1
548,2019-06-16,5.65,100127,59834.47,647.087727,10590.171681415928,Plant1
549,2019-06-17,4.76,100127,50400.21,579.4163099,10588.279411764706,Plant1
550,2019-06-18,4.19,100127,44378.68,499.9271082,10591.570405727924,Plant1
551,2019-06-19,5.92,100127,62772.62,704.3180996,10603.483108108108,Plant1
552,2019-06-20,3.14,100127,33297.85,367.8311644,10604.410828025477,Plant1
553,2019-06-21,4.27,100127,45270.92,523.5915991,10602.088992974239,Plant1
554,2019-06-22,5.78,100127,61212.9,726.487753,10590.467128027682,Plant1
555,2019-06-23,5.9,100127,62544.85,706.7313028,10600.822033898305,Plant1
556,2019-06-24,6.82,100127,72230.01,791.6014322,10590.91055718475,Plant1
557,2019-06-25,6.0,100127,63582.37,688.5530929,10597.061666666666,Plant1
558,2019-06-26,4.67,100127,49489.8,563.537185,10597.387580299786,Plant1
559,2019-06-27,6.27,100127,66415.73,770.7536595,10592.620414673047,Plant1
560,2019-06-28,6.33,100127,67088.89,758.703834,10598.560821484993,Plant1
561,2019-06-29,6.56,100127,69570.92,772.8978475,10605.323170731708,Plant1
562,2019-06-30,6.59,100127,69802.64,758.229651,10592.206373292867,Plant1
564,2019-07-01,4.09,100127,43326.75,522.4348615,10593.337408312958,Plant1
565,2019-07-02,5.06,100127,53637.1,643.112891,10600.217391304348,Plant1
566,2019-07-03,4.92,100127,52141.58,602.6191192,10597.882113821139,Plant1
567,2019-07-04,1.9,100127,20168.99,230.6228985,10615.257894736844,Plant1
568,2019-07-05,7.13,100127,75594.18,861.5032403,10602.269284712482,Plant1
569,2019-07-06,3.57,100127,37835.51,431.8061898,10598.182072829133,Plant1
570,2019-07-07,3.13,100127,33217.44,372.52999,10612.600638977638,Plant1
571,2019-07-08,5.04,100127,53445.74,628.0776021,10604.313492063491,Plant1
572,2019-07-09,5.95,100127,63081.3,742.2226124,10601.899159663866,Plant1
573,2019-07-10,7.07,100127,74891.95,844.5542074,10592.920792079207,Plant1
574,2019-07-11,2.72,100127,28865.27,317.6199531,10612.231617647058,Plant1
575,2019-07-12,4.46,100127,47287.8,523.2189328,10602.645739910315,Plant1
576,2019-07-13,6.1,100127,64666.33,756.4107736,10601.037704918033,Plant1
577,2019-07-14,3.3,100127,35025.5,381.3722723,10613.78787878788,Plant1
578,2019-07-15,3.01,100127,31947.83,351.539004,10613.897009966779,Plant1
579,2019-07-16,4.44,100127,47057.04,553.5430886,10598.432432432432,Plant1
580,2019-07-17,4.99,100127,52865.39,597.1459475,10594.266533066131,Plant1
581,2019-07-18,5.02,100127,53223.54,598.0169024,10602.298804780878,Plant1
582,2019-07-19,3.23,100127,34255.72,375.6819625,10605.486068111455,Plant1
583,2019-07-20,3.17,100127,33603.58,365.0181531,10600.498422712935,Plant1
584,2019-07-21,2.7,100127,28582.45,305.6564709,10586.092592592593,Plant1
585,2019-07-22,1.87,100127,19770.47,225.7694416,10572.44385026738,Plant1
586,2019-07-23,5.99,100127,63487.55,722.4990697,10598.923205342237,Plant1
587,2019-07-24,6.42,100127,68049.53,724.8781042,10599.615264797507,Plant1
588,2019-07-25,6.19,100127,65581.99,694.3449304,10594.82875605816,Plant1
589,2019-07-26,6.02,100127,63819.97,689.6442049,10601.323920265782,Plant1
590,2019-07-27,5.88,100127,62275.61,683.4453399,10591.090136054421,Plant1
591,2019-07-28,4.18,100127,44269.2,472.5111369,10590.717703349283,Plant1
592,2019-07-29,4.11,100127,43526.95,463.8647673,10590.498783454987,Plant1
593,2019-07-30,3.5,100127,37146.7,405.5294134,10613.342857142856,Plant1
594,2019-07-31,2.84,100127,30072.05,332.65727,10588.75,Plant1
596,2019-08-01,2.46,100127,26046.32,278.5043698,10587.934959349594,Plant1
597,2019-08-02,4.79,100127,50750.78,569.3645559,10595.152400835073,Plant1
598,2019-08-03,5.47,100127,58012.14,643.9626288,10605.510054844608,Plant1
599,2019-08-04,2.36,100127,24960.5,275.3815401,10576.483050847459,Plant1
600,2019-08-05,2.37,100127,25165.4,282.425706,10618.31223628692,Plant1
601,2019-08-06,4.73,100127,50127.96,577.0485406,10597.877378435516,Plant1
602,2019-08-07,3.15,100127,33348.0,366.7772264,10586.666666666666,Plant1
603,2019-08-08,3.41,100127,36108.61,401.8945156,10589.035190615836,Plant1
604,2019-08-09,3.75,100127,39698.67,440.8276257,10586.312,Plant1
605,2019-08-10,3.46,100127,36688.27,413.148601,10603.546242774566,Plant1
606,2019-08-11,3.72,100127,39423.36,456.3460987,10597.677419354839,Plant1
607,2019-08-12,5.19,100127,55016.38,640.482601,10600.458574181117,Plant1
608,2019-08-13,3.81,100127,40345.13,438.5963824,10589.272965879265,Plant1
609,2019-08-14,4.56,100127,48379.89,551.9489169,10609.625,Plant1
610,2019-08-15,1.67,100127,17717.07,200.1720451,10609.02395209581,Plant1
611,2019-08-16,2.97,100127,31476.5,340.907281,10598.148148148148,Plant1
612,2019-08-17,2.25,100127,23794.34,262.0325895,10575.262222222222,Plant1
613,2019-08-18,1.59,100127,16853.97,195.9463196,10599.981132075472,Plant1
614,2019-08-19,3.89,100127,41236.37,457.2664288,10600.609254498715,Plant1
615,2019-08-20,4.92,100127,52113.93,591.1683259,10592.262195121952,Plant1
616,2019-08-21,4.53,100127,47957.65,536.3948862,10586.67770419426,Plant1
617,2019-08-22,3.24,100127,34322.62,373.1673752,10593.401234567902,Plant1
618,2019-08-23,3.09,100127,32716.06,357.9356197,10587.721682847898,Plant1
619,2019-08-24,5.53,100127,58630.14,619.1680635,10602.195298372513,Plant1
620,2019-08-25,5.77,100127,61186.89,637.4510567,10604.3136915078,Plant1
621,2019-08-26,4.12,100127,43665.63,466.5889884,10598.453883495145,Plant1
622,2019-08-27,4.54,100127,48068.96,514.5019963,10587.876651982378,Plant1
623,2019-08-28,4.74,100127,50234.81,530.2161531,10598.061181434598,Plant1
624,2019-08-29,2.2,100127,23340.58,256.7108431,10609.354545454546,Plant1
625,2019-08-30,3.45,100127,36531.44,392.5469253,10588.823188405797,Plant1
626,2019-08-31,5.27,100127,55891.64,587.2040751,10605.624288425048,Plant1
628,2019-09-01,3.04,100127,32235.53,357.2500552,10603.792763157895,Plant1
629,2019-09-02,4.22,100127,44673.68,501.2453105,10586.18009478673,Plant1
630,2019-09-03,3.63,100127,38445.0,439.5479729,10590.909090909092,Plant1
631,2019-09-04,1.01,100127,10697.68,127.2462389,10591.762376237624,Plant1
